,geo_value,time_value,hospital admissions
1641880,6011,2022-06-01,0.6626642
1641881,6013,2022-06-01,1.3265015
1641882,6015,2022-06-01,2.0431514
1641883,6017,2022-06-01,1.7771525
1641884,6019,2022-06-01,1.0561733
1641885,6021,2022-06-01,1.5152969
1641886,6023,2022-06-01,1.3758958
1641887,6025,2022-06-01,0.7132278
1641888,6027,2022-06-01,0.7916277
1641889,6029,2022-06-01,0.9667909
1641890,6031,2022-06-01,1.0291492
1641891,6033,2022-06-01,1.5508925
1641892,6035,2022-06-01,0.4759366
1641893,6037,2022-06-01,0.7528593
1641894,6039,2022-06-01,1.0866347
1641895,6041,2022-06-01,1.6099269
1641896,6043,2022-06-01,0.8325008
1641897,6045,2022-06-01,1.9919426
1641898,6047,2022-06-01,0.9208273
1641899,6049,2022-06-01,0.0
1641900,6051,2022-06-01,0.0
1641901,6053,2022-06-01,1.525026
1641902,6055,2022-06-01,1.4709668
1641903,6057,2022-06-01,0.4302667
1641904,6059,2022-06-01,0.7488272
1641905,6061,2022-06-01,1.7371882
1641906,6063,2022-06-01,0.7531879
1641907,6065,2022-06-01,0.4533894
1641908,6067,2022-06-01,1.7500423
1641909,6069,2022-06-01,1.5611584
1641910,6071,2022-06-01,0.4502658
1641911,6073,2022-06-01,0.7073352
1641912,6075,2022-06-01,1.450651
1641913,6077,2022-06-01,1.3579453
1641914,6079,2022-06-01,0.8604358
1641915,6081,2022-06-01,1.431759
1641916,6083,2022-06-01,0.8993493
1641917,6085,2022-06-01,1.5206294
1641918,6087,2022-06-01,0.8467961
1641919,6089,2022-06-01,0.3989821
1641920,6091,2022-06-01,0.0
1641921,6093,2022-06-01,1.3213749
1641922,6095,2022-06-01,1.4703321
1641923,6097,2022-06-01,1.6332564
1641924,6099,2022-06-01,0.908957
1641925,6101,2022-06-01,0.5928605
1641926,6103,2022-06-01,1.3290273
1641927,6105,2022-06-01,0.0
1641928,6107,2022-06-01,0.7010571
1641929,6109,2022-06-01,0.7861532
1641930,6111,2022-06-01,1.0187261
1641931,6113,2022-06-01,1.7554171
1641932,6115,2022-06-01,0.534645
1643517,36001,2022-06-01,2.9168537
1643518,36003,2022-06-01,1.2534902
1643519,36005,2022-06-01,1.4376028
1643520,36007,2022-06-01,1.2821093
1643521,36009,2022-06-01,1.1298563
1643522,36011,2022-06-01,0.9394911
1643523,36013,2022-06-01,2.0402982
1643524,36015,2022-06-01,1.3832359
1643525,36017,2022-06-01,0.9171227
1643526,36019,2022-06-01,1.2534784
1643527,36021,2022-06-01,1.1997946
1643528,36023,2022-06-01,1.2113467
1643529,36025,2022-06-01,0.9754004
1643530,36027,2022-06-01,1.5586559
1643531,36029,2022-06-01,1.8533842
1643532,36031,2022-06-01,1.1617235
1643533,36033,2022-06-01,1.1436577
1643534,36035,2022-06-01,2.1640103
1643535,36037,2022-06-01,1.7545707
1643536,36039,2022-06-01,1.211244
1643537,36041,2022-06-01,3.2878514
1643538,36043,2022-06-01,1.4064203
1643539,36045,2022-06-01,1.1894299
1643540,36047,2022-06-01,1.4347979
1643541,36049,2022-06-01,1.0910539
1643542,36051,2022-06-01,1.8315605
1643543,36053,2022-06-01,1.4188825
1643544,36055,2022-06-01,1.8510306
1643545,36057,2022-06-01,2.0337604
1643546,36059,2022-06-01,2.1883138
1643547,36061,2022-06-01,1.4356709
1643548,36063,2022-06-01,1.8508718
1643549,36065,2022-06-01,1.3824115
1643550,36067,2022-06-01,0.9954898
1643551,36069,2022-06-01,1.4273906
1643552,36071,2022-06-01,1.5945781
1643553,36073,2022-06-01,1.786697
1643554,36075,2022-06-01,0.9822917
1643555,36077,2022-06-01,0.9734563
1643556,36079,2022-06-01,1.5948408
1643557,36081,2022-06-01,1.4376718
1643558,36083,2022-06-01,2.8913329
1643559,36085,2022-06-01,1.4125614
1643560,36087,2022-06-01,1.0947746
1643561,36089,2022-06-01,1.0662473
1643562,36091,2022-06-01,1.7989115
1643563,36093,2022-06-01,1.7471168
1643564,36095,2022-06-01,0.9177511
1643565,36097,2022-06-01,1.6155741
1643566,36099,2022-06-01,1.260838
1643567,36101,2022-06-01,1.3582876
1643568,36103,2022-06-01,2.1802514
1643569,36105,2022-06-01,1.5076873
1643570,36107,2022-06-01,1.1928619
1643571,36109,2022-06-01,1.4136154
1643572,36111,2022-06-01,1.5273165
1643573,36113,2022-06-01,1.7925484
1643574,36115,2022-06-01,1.8857162
1643575,36117,2022-06-01,1.4391411
1643576,36119,2022-06-01,1.5679049
1643577,36121,2022-06-01,1.809922
1643578,36123,2022-06-01,1.1530036
1645094,6001,2022-06-02,1.3033969
1645095,6003,2022-06-02,0.0
1645096,6005,2022-06-02,1.4256133
1645097,6007,2022-06-02,1.4325288
1645098,6009,2022-06-02,1.3368049
1645099,6011,2022-06-02,0.6626642
1645100,6013,2022-06-02,1.3058395
1645101,6015,2022-06-02,1.7026261
1645102,6017,2022-06-02,1.8018352
1645103,6019,2022-06-02,1.1132637
1645104,6021,2022-06-02,1.5152969
1645105,6023,2022-06-02,1.2700577
1645106,6025,2022-06-02,0.7396436
1645107,6027,2022-06-02,0.7916277
1645108,6029,2022-06-02,0.9720739
1645109,6031,2022-06-02,1.0915219
1645110,6033,2022-06-02,1.5508925
1645111,6035,2022-06-02,0.4759366
1645112,6037,2022-06-02,0.7619587
1645113,6039,2022-06-02,1.1470033
1645114,6041,2022-06-02,1.5174024
1645115,6043,2022-06-02,0.8325008
1645116,6045,2022-06-02,2.0472743
1645117,6047,2022-06-02,0.8867226
1645118,6049,2022-06-02,0.0
1645119,6051,2022-06-02,0.0
1645120,6053,2022-06-02,1.525026
1645121,6055,2022-06-02,1.5410128
1645122,6057,2022-06-02,0.6693037
1645123,6059,2022-06-02,0.7578492
1645124,6061,2022-06-02,1.7726411
1645125,6063,2022-06-02,0.7531879
1645126,6065,2022-06-02,0.4763458
1645127,6067,2022-06-02,1.7836382
1645128,6069,2022-06-02,1.5611584
1645129,6071,2022-06-02,0.474193
1645130,6073,2022-06-02,0.7344854
1645131,6075,2022-06-02,1.4066919
1645132,6077,2022-06-02,1.4199519
1645133,6079,2022-06-02,0.7929506
1645134,6081,2022-06-02,1.3878015
1645135,6083,2022-06-02,0.813697
1645136,6085,2022-06-02,1.5231264
1645137,6087,2022-06-02,0.8115129
1645138,6089,2022-06-02,0.5053773
1645139,6091,2022-06-02,0.0
1645140,6093,2022-06-02,1.3213749
1645141,6095,2022-06-02,1.523605
1645142,6097,2022-06-02,1.526317
1645143,6099,2022-06-02,0.8829868
1645144,6101,2022-06-02,0.6916706
1645145,6103,2022-06-02,1.3290273
1645146,6105,2022-06-02,0.3898088
1645147,6107,2022-06-02,0.7518583
1645148,6109,2022-06-02,0.7861532
1645149,6111,2022-06-02,1.0130665
1645150,6113,2022-06-02,1.7987607
1645151,6115,2022-06-02,0.653455
1646736,36001,2022-06-02,2.5718495
1646737,36003,2022-06-02,1.0445752
1646738,36005,2022-06-02,1.3526381
1646739,36007,2022-06-02,1.1312729
1646740,36009,2022-06-02,0.9415469
1646741,36011,2022-06-02,0.8768584
1646742,36013,2022-06-02,1.889165
1646743,36015,2022-06-02,1.3832359
1646744,36017,2022-06-02,0.9171227
1646745,36019,2022-06-02,1.193789
1646746,36021,2022-06-02,1.1198083
1646747,36023,2022-06-02,1.4132378
1646748,36025,2022-06-02,0.9754004
1646749,36027,2022-06-02,1.5586559
1646750,36029,2022-06-02,1.8949166
1646751,36031,2022-06-02,1.1617235
1646752,36033,2022-06-02,1.1436577
1646753,36035,2022-06-02,2.1640103
1646754,36037,2022-06-02,1.8381216
1646755,36039,2022-06-02,1.110307
1646756,36041,2022-06-02,2.1919009
1646757,36043,2022-06-02,1.4064203
1646758,36045,2022-06-02,1.4096947
1646759,36047,2022-06-02,1.3485225
1646760,36049,2022-06-02,1.2728962
1646761,36051,2022-06-02,1.9078756
1646762,36053,2022-06-02,1.4188825
1646763,36055,2022-06-02,1.8960209
1646764,36057,2022-06-02,2.1306062
1646765,36059,2022-06-02,2.0579312
1646766,36061,2022-06-02,1.3500033
1646767,36063,2022-06-02,1.8965724
1646768,36065,2022-06-02,1.3824115
1646769,36067,2022-06-02,0.9332717
1646770,36069,2022-06-02,1.4273906
1646771,36071,2022-06-02,1.4956896
1646772,36073,2022-06-02,1.9058101
1646773,36075,2022-06-02,0.9413629
1646774,36077,2022-06-02,0.9734563
1646775,36079,2022-06-02,1.5948408
1646776,36081,2022-06-02,1.3520961
1646777,36083,2022-06-02,2.5600343
1646778,36085,2022-06-02,1.3324161
1646779,36087,2022-06-02,1.1239686
1646780,36089,2022-06-02,1.2883821
1646781,36091,2022-06-02,1.6748486
1646782,36093,2022-06-02,1.6551633
1646783,36095,2022-06-02,0.9177511
1646784,36097,2022-06-02,1.6155741
1646785,36099,2022-06-02,1.260838
1646786,36101,2022-06-02,1.3582876
1646787,36103,2022-06-02,2.0478213
1646788,36105,2022-06-02,1.444867
1646789,36107,2022-06-02,1.0934568
1646790,36109,2022-06-02,1.5549769
1646791,36111,2022-06-02,1.5273165
1646792,36113,2022-06-02,1.6431693
1646793,36115,2022-06-02,1.7285732
1646794,36117,2022-06-02,1.4391411
1646795,36119,2022-06-02,1.5679049
1646796,36121,2022-06-02,1.9305835
1646797,36123,2022-06-02,1.1530036
1648313,6001,2022-06-03,1.2833447
1648314,6003,2022-06-03,0.0
1648315,6005,2022-06-03,1.4256133
1648316,6007,2022-06-03,1.3877623
1648317,6009,2022-06-03,1.4396361
1648318,6011,2022-06-03,0.6626642
1648319,6013,2022-06-03,1.2851774
1648320,6015,2022-06-03,1.3621009
1648321,6017,2022-06-03,1.8265178
1648322,6019,2022-06-03,1.1703542
1648323,6021,2022-06-03,1.5152969
1648324,6023,2022-06-03,1.1642195
1648325,6025,2022-06-03,0.7660594
1648326,6027,2022-06-03,0.7916277
1648327,6029,2022-06-03,0.9773569
1648328,6031,2022-06-03,1.1538946
1648329,6033,2022-06-03,1.5508925
1648330,6035,2022-06-03,0.4759366
1648331,6037,2022-06-03,0.7710582
1648332,6039,2022-06-03,1.2073719
1648333,6041,2022-06-03,1.4248778
1648334,6043,2022-06-03,0.8325008
1648335,6045,2022-06-03,2.1026061
1648336,6047,2022-06-03,0.8526178
1648337,6049,2022-06-03,0.0
1648338,6051,2022-06-03,0.0
1648339,6053,2022-06-03,1.525026
1648340,6055,2022-06-03,1.6110589
1648341,6057,2022-06-03,0.9083408
1648342,6059,2022-06-03,0.7668712
1648343,6061,2022-06-03,1.8080939
1648344,6063,2022-06-03,0.7531879
1648345,6065,2022-06-03,0.4993022
1648346,6067,2022-06-03,1.8172341
1648347,6069,2022-06-03,1.5611584
1648348,6071,2022-06-03,0.4981202
1648349,6073,2022-06-03,0.7616357
1648350,6075,2022-06-03,1.3627328
1648351,6077,2022-06-03,1.4819585
1648352,6079,2022-06-03,0.7254655
1648353,6081,2022-06-03,1.343844
1648354,6083,2022-06-03,0.7280447
1648355,6085,2022-06-03,1.5256233
1648356,6087,2022-06-03,0.7762297
1648357,6089,2022-06-03,0.6117726
1648358,6091,2022-06-03,0.0
1648359,6093,2022-06-03,1.3213749
1648360,6095,2022-06-03,1.5768779
1648361,6097,2022-06-03,1.4193776
1648362,6099,2022-06-03,0.8570166
1648363,6101,2022-06-03,0.7904806
1648364,6103,2022-06-03,1.3290273
1648365,6105,2022-06-03,0.7796177
1648366,6107,2022-06-03,0.8026595
1648367,6109,2022-06-03,0.7861532
1648368,6111,2022-06-03,1.0074069
1648369,6113,2022-06-03,1.8421044
1648370,6115,2022-06-03,0.772265
1649955,36001,2022-06-03,2.2268453
1649956,36003,2022-06-03,0.8356601
1649957,36005,2022-06-03,1.2676734
1649958,36007,2022-06-03,0.9804365
1649959,36009,2022-06-03,0.7532375
1649960,36011,2022-06-03,0.8142256
1649961,36013,2022-06-03,1.7380318
1649962,36015,2022-06-03,1.3832359
1649963,36017,2022-06-03,0.9171227
1649964,36019,2022-06-03,1.1340995
1649965,36021,2022-06-03,1.039822
1649966,36023,2022-06-03,1.6151289
1649967,36025,2022-06-03,0.9754004
1649968,36027,2022-06-03,1.5586559
1649969,36029,2022-06-03,1.9364491
1649970,36031,2022-06-03,1.1617235
1649971,36033,2022-06-03,1.1436577
1649972,36035,2022-06-03,2.1640103
1649973,36037,2022-06-03,1.9216726
1649974,36039,2022-06-03,1.00937
1649975,36041,2022-06-03,1.0959505
1649976,36043,2022-06-03,1.4064203
1649977,36045,2022-06-03,1.6299595
1649978,36047,2022-06-03,1.262247
1649979,36049,2022-06-03,1.4547385
1649980,36051,2022-06-03,1.9841906
1649981,36053,2022-06-03,1.4188825
1649982,36055,2022-06-03,1.9410113
1649983,36057,2022-06-03,2.2274519
1649984,36059,2022-06-03,1.9275486
1649985,36061,2022-06-03,1.2643357
1649986,36063,2022-06-03,1.9422729
1649987,36065,2022-06-03,1.3824115
1649988,36067,2022-06-03,0.8710536
1649989,36069,2022-06-03,1.4273906
1649990,36071,2022-06-03,1.396801
1649991,36073,2022-06-03,2.0249232
1649992,36075,2022-06-03,0.9004341
1649993,36077,2022-06-03,0.9734563
1649994,36079,2022-06-03,1.5948408
1649995,36081,2022-06-03,1.2665204
1649996,36083,2022-06-03,2.2287358
1649997,36085,2022-06-03,1.2522707
1649998,36087,2022-06-03,1.1531626
1649999,36089,2022-06-03,1.510517
1650000,36091,2022-06-03,1.5507858
1650001,36093,2022-06-03,1.5632098
1650002,36095,2022-06-03,0.9177511
1650003,36097,2022-06-03,1.6155741
1650004,36099,2022-06-03,1.260838
1650005,36101,2022-06-03,1.3582876
1650006,36103,2022-06-03,1.9153912
1650007,36105,2022-06-03,1.3820467
1650008,36107,2022-06-03,0.9940516
1650009,36109,2022-06-03,1.6963385
1650010,36111,2022-06-03,1.5273165
1650011,36113,2022-06-03,1.4937903
1650012,36115,2022-06-03,1.5714301
1650013,36117,2022-06-03,1.4391411
1650014,36119,2022-06-03,1.5679049
1650015,36121,2022-06-03,2.0512449
1650016,36123,2022-06-03,1.1530036
1651532,6001,2022-06-04,1.2632924
1651533,6003,2022-06-04,0.0
1651534,6005,2022-06-04,1.4256133
1651535,6007,2022-06-04,1.3429957
1651536,6009,2022-06-04,1.5424672
1651537,6011,2022-06-04,0.6626642
1651538,6013,2022-06-04,1.2645154
1651539,6015,2022-06-04,1.0215757
1651540,6017,2022-06-04,1.8512005
1651541,6019,2022-06-04,1.2274446
1651542,6021,2022-06-04,1.5152969
1651543,6023,2022-06-04,1.0583814
1651544,6025,2022-06-04,0.7924753
1651545,6027,2022-06-04,0.7916277
1651546,6029,2022-06-04,0.9826399
1651547,6031,2022-06-04,1.2162673
1651548,6033,2022-06-04,1.5508925
1651549,6035,2022-06-04,0.4759366
1651550,6037,2022-06-04,0.7801576
1651551,6039,2022-06-04,1.2677404
1651552,6041,2022-06-04,1.3323533
1651553,6043,2022-06-04,0.8325008
1651554,6045,2022-06-04,2.1579378
1651555,6047,2022-06-04,0.8185131
1651556,6049,2022-06-04,0.0
1651557,6051,2022-06-04,0.0
1651558,6053,2022-06-04,1.525026
1651559,6055,2022-06-04,1.6811049
1651560,6057,2022-06-04,1.1473778
1651561,6059,2022-06-04,0.7758932
1651562,6061,2022-06-04,1.8435467
1651563,6063,2022-06-04,0.7531879
1651564,6065,2022-06-04,0.5222587
1651565,6067,2022-06-04,1.8508301
1651566,6069,2022-06-04,1.5611584
1651567,6071,2022-06-04,0.5220473
1651568,6073,2022-06-04,0.7887859
1651569,6075,2022-06-04,1.3187736
1651570,6077,2022-06-04,1.5439652
1651571,6079,2022-06-04,0.6579803
1651572,6081,2022-06-04,1.2998864
1651573,6083,2022-06-04,0.6423924
1651574,6085,2022-06-04,1.5281202
1651575,6087,2022-06-04,0.7409466
1651576,6089,2022-06-04,0.7181678
1651577,6091,2022-06-04,0.0
1651578,6093,2022-06-04,1.3213749
1651579,6095,2022-06-04,1.6301508
1651580,6097,2022-06-04,1.3124382
1651581,6099,2022-06-04,0.8310464
1651582,6101,2022-06-04,0.8892907
1651583,6103,2022-06-04,1.3290273
1651584,6105,2022-06-04,1.1694265
1651585,6107,2022-06-04,0.8534608
1651586,6109,2022-06-04,0.7861532
1651587,6111,2022-06-04,1.0017473
1651588,6113,2022-06-04,1.885448
1651589,6115,2022-06-04,0.891075
1653174,36001,2022-06-04,1.8818411
1653175,36003,2022-06-04,0.6267451
1653176,36005,2022-06-04,1.1827087
1653177,36007,2022-06-04,0.8296001
1653178,36009,2022-06-04,0.5649281
1653179,36011,2022-06-04,0.7515929
1653180,36013,2022-06-04,1.5868986
1653181,36015,2022-06-04,1.3832359
1653182,36017,2022-06-04,0.9171227
1653183,36019,2022-06-04,1.0744101
1653184,36021,2022-06-04,0.9598357
1653185,36023,2022-06-04,1.81702
1653186,36025,2022-06-04,0.9754004
1653187,36027,2022-06-04,1.5586559
1653188,36029,2022-06-04,1.9779815
1653189,36031,2022-06-04,1.1617235
1653190,36033,2022-06-04,1.1436577
1653191,36035,2022-06-04,2.1640103
1653192,36037,2022-06-04,2.0052236
1653193,36039,2022-06-04,0.908433
1653194,36041,2022-06-04,0.0
1653195,36043,2022-06-04,1.4064203
1653196,36045,2022-06-04,1.8502243
1653197,36047,2022-06-04,1.1759716
1653198,36049,2022-06-04,1.6365809
1653199,36051,2022-06-04,2.0605056
1653200,36053,2022-06-04,1.4188825
1653201,36055,2022-06-04,1.9860016
1653202,36057,2022-06-04,2.3242976
1653203,36059,2022-06-04,1.7971659
1653204,36061,2022-06-04,1.1786681
1653205,36063,2022-06-04,1.9879734
1653206,36065,2022-06-04,1.3824115
1653207,36067,2022-06-04,0.8088355
1653208,36069,2022-06-04,1.4273906
1653209,36071,2022-06-04,1.2979124
1653210,36073,2022-06-04,2.1440364
1653211,36075,2022-06-04,0.8595053
1653212,36077,2022-06-04,0.9734563
1653213,36079,2022-06-04,1.5948408
1653214,36081,2022-06-04,1.1809447
1653215,36083,2022-06-04,1.8974372
1653216,36085,2022-06-04,1.1721254
1653217,36087,2022-06-04,1.1823566
1653218,36089,2022-06-04,1.7326518
1653219,36091,2022-06-04,1.4267229
1653220,36093,2022-06-04,1.4712563
1653221,36095,2022-06-04,0.9177511
1653222,36097,2022-06-04,1.6155741
1653223,36099,2022-06-04,1.260838
1653224,36101,2022-06-04,1.3582876
1653225,36103,2022-06-04,1.7829611
1653226,36105,2022-06-04,1.3192264
1653227,36107,2022-06-04,0.8946464
1653228,36109,2022-06-04,1.8377
1653229,36111,2022-06-04,1.5273165
1653230,36113,2022-06-04,1.3444113
1653231,36115,2022-06-04,1.4142871
1653232,36117,2022-06-04,1.4391411
1653233,36119,2022-06-04,1.5679049
1653234,36121,2022-06-04,2.1719064
1653235,36123,2022-06-04,1.1530036
1654751,6001,2022-06-05,1.3921998
1654752,6003,2022-06-05,0.0
1654753,6005,2022-06-05,1.4256133
1654754,6007,2022-06-05,1.275846
1654755,6009,2022-06-05,1.5424672
1654756,6011,2022-06-05,1.3253284
1654757,6013,2022-06-05,1.3884875
1654758,6015,2022-06-05,1.5323635
1654759,6017,2022-06-05,2.0733446
1654760,6019,2022-06-05,1.2702625
1654761,6021,2022-06-05,1.0101979
1654762,6023,2022-06-05,0.9525432
1654763,6025,2022-06-05,0.8717228
1654764,6027,2022-06-05,0.7916277
1654765,6029,2022-06-05,0.9509419
1654766,6031,2022-06-05,1.3098263
1654767,6033,2022-06-05,1.7724486
1654768,6035,2022-06-05,0.9518733
1654769,6037,2022-06-05,0.81895
1654770,6039,2022-06-05,1.2677404
1654771,6041,2022-06-05,1.1658091
1654772,6043,2022-06-05,0.8325008
1654773,6045,2022-06-05,1.8259474
1654774,6047,2022-06-05,0.9719843
1654775,6049,2022-06-05,0.0
1654776,6051,2022-06-05,0.0
1654777,6053,2022-06-05,1.4587205
1654778,6055,2022-06-05,1.6811049
1654779,6057,2022-06-05,1.2908
1654780,6059,2022-06-05,0.8119813
1654781,6061,2022-06-05,2.0562636
1654782,6063,2022-06-05,0.7531879
1654783,6065,2022-06-05,0.5853888
1654784,6067,2022-06-05,2.0798932
1654785,6069,2022-06-05,1.3381358
1654786,6071,2022-06-05,0.5873032
1654787,6073,2022-06-05,0.8273678
1654788,6075,2022-06-05,1.302289
1654789,6077,2022-06-05,1.5811691
1654790,6079,2022-06-05,0.6073664
1654791,6081,2022-06-05,1.2998864
1654792,6083,2022-06-05,0.6423924
1654793,6085,2022-06-05,1.4681939
1654794,6087,2022-06-05,0.7409466
1654795,6089,2022-06-05,0.7181678
1654796,6091,2022-06-05,0.0
1654797,6093,2022-06-05,1.3213749
1654798,6095,2022-06-05,1.6940782
1654799,6097,2022-06-05,1.195777
1654800,6099,2022-06-05,0.9608974
1654801,6101,2022-06-05,1.185721
1654802,6103,2022-06-05,1.3290273
1654803,6105,2022-06-05,1.1694265
1654804,6107,2022-06-05,0.9144223
1654805,6109,2022-06-05,1.0482043
1654806,6111,2022-06-05,0.950811
1654807,6113,2022-06-05,2.0804943
1654808,6115,2022-06-05,1.247505
1656393,36001,2022-06-05,1.9759331
1656394,36003,2022-06-05,0.9401176
1656395,36005,2022-06-05,1.4274071
1656396,36007,2022-06-05,0.9804365
1656397,36009,2022-06-05,0.9415469
1656398,36011,2022-06-05,0.9394911
1656399,36013,2022-06-05,1.5868986
1656400,36015,2022-06-05,1.2103314
1656401,36017,2022-06-05,1.2228302
1656402,36019,2022-06-05,0.8953417
1656403,36021,2022-06-05,2.1596303
1656404,36023,2022-06-05,1.5141834
1656405,36025,2022-06-05,1.3005339
1656406,36027,2022-06-05,1.4612399
1656407,36029,2022-06-05,1.9624068
1656408,36031,2022-06-05,0.7744824
1656409,36033,2022-06-05,0.8577433
1656410,36035,2022-06-05,1.8935091
1656411,36037,2022-06-05,2.0052236
1656412,36039,2022-06-05,2.119677
1656413,36041,2022-06-05,3.2878514
1656414,36043,2022-06-05,1.1720169
1656415,36045,2022-06-05,2.246701
1656416,36047,2022-06-05,1.4179179
1656417,36049,2022-06-05,2.1821078
1656418,36051,2022-06-05,2.0605056
1656419,36053,2022-06-05,1.216185
1656420,36055,2022-06-05,1.96672
1656421,36057,2022-06-05,1.7432232
1656422,36059,2022-06-05,1.9345963
1656423,36061,2022-06-05,1.4268087
1656424,36063,2022-06-05,1.9879734
1656425,36065,2022-06-05,1.1939008
1656426,36067,2022-06-05,0.9021626
1656427,36069,2022-06-05,1.4273906
1656428,36071,2022-06-05,1.4462453
1656429,36073,2022-06-05,2.1440364
1656430,36075,2022-06-05,0.8595053
1656431,36077,2022-06-05,1.4601844
1656432,36079,2022-06-05,1.4498553
1656433,36081,2022-06-05,1.4248354
1656434,36083,2022-06-05,1.9877913
1656435,36085,2022-06-05,1.4125614
1656436,36087,2022-06-05,1.2261476
1656437,36089,2022-06-05,2.1324946
1656438,36091,2022-06-05,1.7989115
1656439,36093,2022-06-05,1.8390703
1656440,36095,2022-06-05,1.3766267
1656441,36097,2022-06-05,1.6155741
1656442,36099,2022-06-05,1.260838
1656443,36101,2022-06-05,1.2073667
1656444,36103,2022-06-05,1.9283112
1656445,36105,2022-06-05,1.5076873
1656446,36107,2022-06-05,0.8946464
1656447,36109,2022-06-05,1.6963385
1656448,36111,2022-06-05,1.4469314
1656449,36113,2022-06-05,1.7925484
1656450,36115,2022-06-05,1.8857162
1656451,36117,2022-06-05,1.4391411
1656452,36119,2022-06-05,1.4495725
1656453,36121,2022-06-05,1.809922
1656454,36123,2022-06-05,1.1530036
1657970,6001,2022-06-06,1.478138
1657971,6003,2022-06-06,0.0
1657972,6005,2022-06-06,1.7820166
1657973,6007,2022-06-06,1.2086962
1657974,6009,2022-06-06,1.8509606
1657975,6011,2022-06-06,1.3253284
1657976,6013,2022-06-06,1.475268
1657977,6015,2022-06-06,1.0215757
1657978,6017,2022-06-06,2.1473926
1657979,6019,2022-06-06,1.1846268
1657980,6021,2022-06-06,1.0101979
1657981,6023,2022-06-06,0.9525432
1657982,6025,2022-06-06,0.8717228
1657983,6027,2022-06-06,0.7916277
1657984,6029,2022-06-06,0.8399986
1657985,6031,2022-06-06,1.2162673
1657986,6033,2022-06-06,1.5508925
1657987,6035,2022-06-06,0.9518733
1657988,6037,2022-06-06,0.8692364
1657989,6039,2022-06-06,1.1771876
1657990,6041,2022-06-06,1.1102944
1657991,6043,2022-06-06,0.8325008
1657992,6045,2022-06-06,1.6599522
1657993,6047,2022-06-06,1.1254556
1657994,6049,2022-06-06,1.630231
1657995,6051,2022-06-06,0.9829169
1657996,6053,2022-06-06,1.3592623
1657997,6055,2022-06-06,1.6811049
1657998,6057,2022-06-06,1.1473778
1657999,6059,2022-06-06,0.8616023
1658000,6061,2022-06-06,2.0917164
1658001,6063,2022-06-06,0.7531879
1658002,6065,2022-06-06,0.648519
1658003,6067,2022-06-06,2.1073808
1658004,6069,2022-06-06,1.3381358
1658005,6071,2022-06-06,0.6460336
1658006,6073,2022-06-06,0.8530891
1658007,6075,2022-06-06,1.2858043
1658008,6077,2022-06-06,1.785791
1658009,6079,2022-06-06,0.8098219
1658010,6081,2022-06-06,1.2810475
1658011,6083,2022-06-06,0.7708708
1658012,6085,2022-06-06,1.3633229
1658013,6087,2022-06-06,0.8467961
1658014,6089,2022-06-06,0.8777607
1658015,6091,2022-06-06,0.0
1658016,6093,2022-06-06,1.3213749
1658017,6095,2022-06-06,1.6621145
1658018,6097,2022-06-06,1.0791158
1658019,6099,2022-06-06,1.1167187
1658020,6101,2022-06-06,1.3339361
1658021,6103,2022-06-06,1.1075227
1658022,6105,2022-06-06,1.1694265
1658023,6107,2022-06-06,0.944903
1658024,6109,2022-06-06,1.0482043
1658025,6111,2022-06-06,0.9168534
1658026,6113,2022-06-06,2.1455098
1658027,6115,2022-06-06,1.42572
1659612,36001,2022-06-06,1.8818411
1659613,36003,2022-06-06,0.9401176
1659614,36005,2022-06-06,1.345841
1659615,36007,2022-06-06,2.2625458
1659616,36009,2022-06-06,0.7532375
1659617,36011,2022-06-06,0.9394911
1659618,36013,2022-06-06,1.5868986
1659619,36015,2022-06-06,1.3832359
1659620,36017,2022-06-06,1.2228302
1659621,36019,2022-06-06,0.8953417
1659622,36021,2022-06-06,0.7198768
1659623,36023,2022-06-06,2.1198567
1659624,36025,2022-06-06,1.3005339
1659625,36027,2022-06-06,1.4612399
1659626,36029,2022-06-06,2.0558548
1659627,36031,2022-06-06,0.7744824
1659628,36033,2022-06-06,0.8577433
1659629,36035,2022-06-06,1.0820052
1659630,36037,2022-06-06,2.0052236
1659631,36039,2022-06-06,0.908433
1659632,36041,2022-06-06,3.2878514
1659633,36043,2022-06-06,0.9376135
1659634,36045,2022-06-06,2.3788599
1659635,36047,2022-06-06,1.3447714
1659636,36049,2022-06-06,2.1821078
1659637,36051,2022-06-06,2.0605056
1659638,36053,2022-06-06,1.0134875
1659639,36055,2022-06-06,2.0631279
1659640,36057,2022-06-06,0.8716116
1659641,36059,2022-06-06,1.9874541
1659642,36061,2022-06-06,1.3470492
1659643,36063,2022-06-06,2.0565243
1659644,36065,2022-06-06,1.0053901
1659645,36067,2022-06-06,0.8710536
1659646,36069,2022-06-06,1.5571534
1659647,36071,2022-06-06,1.4833285
1659648,36073,2022-06-06,2.1440364
1659649,36075,2022-06-06,0.8595053
1659650,36077,2022-06-06,1.2168204
1659651,36079,2022-06-06,1.4498553
1659652,36081,2022-06-06,1.3478173
1659653,36083,2022-06-06,1.8974372
1659654,36085,2022-06-06,1.3223979
1659655,36087,2022-06-06,1.2261476
1659656,36089,2022-06-06,2.3990564
1659657,36091,2022-06-06,1.7989115
1659658,36093,2022-06-06,1.8390703
1659659,36095,2022-06-06,1.3766267
1659660,36097,2022-06-06,1.6155741
1659661,36099,2022-06-06,1.6811173
1659662,36101,2022-06-06,1.3582876
