,geo_value,time_value,children cant covid
15029,36029,2021-08-09,5.110091
15030,36047,2021-08-09,8.6337445
15031,36055,2021-08-09,5.3012433
15032,36059,2021-08-09,6.5852918
15033,36061,2021-08-09,6.4765595
15034,36067,2021-08-09,4.273485
15035,36071,2021-08-09,3.8277516
15036,36081,2021-08-09,8.7483725
15037,36103,2021-08-09,9.3183482
15038,36119,2021-08-09,2.3026528
15158,6000,2021-08-10,8.0257244
15159,6001,2021-08-10,6.3285636
15160,6013,2021-08-10,6.4849676
15161,6019,2021-08-10,7.8761486
15162,6029,2021-08-10,17.9807362
15163,6037,2021-08-10,11.9765521
15164,6053,2021-08-10,15.0854839
15165,6059,2021-08-10,8.334799
15166,6061,2021-08-10,4.0017942
15167,6065,2021-08-10,8.211914
15168,6067,2021-08-10,5.5601665
15169,6071,2021-08-10,8.9407674
15170,6073,2021-08-10,7.207444
15171,6075,2021-08-10,4.6381524
15172,6077,2021-08-10,10.1956227
15173,6079,2021-08-10,2.8682411
15174,6081,2021-08-10,5.425594
15175,6083,2021-08-10,5.053493
15176,6085,2021-08-10,8.2200141
15177,6087,2021-08-10,6.7228403
15178,6095,2021-08-10,7.8599098
15179,6097,2021-08-10,4.215186
15180,6099,2021-08-10,7.916233
15181,6111,2021-08-10,10.5434537
15329,36000,2021-08-10,8.6203507
15330,36001,2021-08-10,4.1703
15331,36005,2021-08-10,16.7795461
15332,36029,2021-08-10,4.8077414
15333,36047,2021-08-10,8.3833522
15334,36055,2021-08-10,4.2900787
15335,36059,2021-08-10,6.9727126
15336,36061,2021-08-10,5.4840074
15337,36067,2021-08-10,2.7725751
15338,36071,2021-08-10,4.0707842
15339,36081,2021-08-10,8.0101487
15340,36103,2021-08-10,10.1304101
15341,36119,2021-08-10,2.8591963
15461,6000,2021-08-11,7.822042
15462,6001,2021-08-11,6.3023858
15463,6013,2021-08-11,8.5213638
15464,6019,2021-08-11,6.2087251
15465,6029,2021-08-11,13.2646908
15466,6037,2021-08-11,11.0978393
15467,6053,2021-08-11,16.2807085
15468,6059,2021-08-11,8.4471519
15469,6061,2021-08-11,4.1557484
15470,6065,2021-08-11,9.5385542
15471,6067,2021-08-11,6.1148293
15472,6071,2021-08-11,8.6422095
15473,6073,2021-08-11,6.9591936
15474,6075,2021-08-11,5.1436728
15475,6077,2021-08-11,10.5505909
15476,6079,2021-08-11,3.6002019
15477,6081,2021-08-11,4.4880327
15478,6083,2021-08-11,5.8070711
15479,6085,2021-08-11,8.7324511
15480,6087,2021-08-11,7.5814747
15481,6095,2021-08-11,7.9703221
15482,6097,2021-08-11,3.980219
15483,6099,2021-08-11,9.4740358
15484,6111,2021-08-11,10.4452973
15630,36000,2021-08-11,7.7251153
15631,36001,2021-08-11,4.298955
15632,36005,2021-08-11,14.6088348
15633,36029,2021-08-11,5.5506036
15634,36047,2021-08-11,8.0720815
15635,36055,2021-08-11,4.0233853
15636,36059,2021-08-11,7.2345042
15637,36061,2021-08-11,3.9115316
15638,36067,2021-08-11,2.905318
15639,36071,2021-08-11,3.9466383
15640,36081,2021-08-11,8.4441875
15641,36103,2021-08-11,9.6000906
15642,36119,2021-08-11,4.34191
15763,6000,2021-08-12,7.8460509
15764,6001,2021-08-12,6.6809824
15765,6013,2021-08-12,8.6095027
15766,6019,2021-08-12,7.2781453
15767,6029,2021-08-12,13.086864
15768,6037,2021-08-12,11.2861009
15769,6053,2021-08-12,14.2938264
15770,6059,2021-08-12,8.286165
15771,6061,2021-08-12,1.9020033
15772,6065,2021-08-12,8.3564464
15773,6067,2021-08-12,6.0398269
15774,6071,2021-08-12,9.3869598
15775,6073,2021-08-12,6.654841
15776,6075,2021-08-12,5.2026208
15777,6077,2021-08-12,11.1070917
15778,6079,2021-08-12,2.8581741
15779,6081,2021-08-12,3.2229006
15780,6083,2021-08-12,6.0565158
15781,6085,2021-08-12,7.7092121
15782,6087,2021-08-12,6.9482384
15783,6095,2021-08-12,9.2660196
15784,6097,2021-08-12,4.0949649
15785,6099,2021-08-12,7.3976925
15786,6111,2021-08-12,9.8459207
15934,36000,2021-08-12,7.4480954
15935,36005,2021-08-12,15.5606673
15936,36029,2021-08-12,4.8281627
15937,36047,2021-08-12,8.9362907
15938,36055,2021-08-12,4.9887522
15939,36059,2021-08-12,4.828607
15940,36061,2021-08-12,3.5656027
15941,36067,2021-08-12,3.9547318
15942,36071,2021-08-12,3.3135158
15943,36081,2021-08-12,9.4885108
15944,36103,2021-08-12,8.581107
15945,36119,2021-08-12,5.1530645
16065,6000,2021-08-13,7.5735317
16066,6001,2021-08-13,5.6566279
16067,6013,2021-08-13,7.0555932
16068,6019,2021-08-13,7.1288519
16069,6029,2021-08-13,14.2192052
16070,6037,2021-08-13,11.5894532
16071,6053,2021-08-13,12.2378694
16072,6059,2021-08-13,7.3441626
16073,6061,2021-08-13,5.4886442
16074,6065,2021-08-13,9.4371577
16075,6067,2021-08-13,5.0748047
16076,6071,2021-08-13,8.5229363
16077,6073,2021-08-13,6.7796457
16078,6075,2021-08-13,4.1488887
16079,6077,2021-08-13,13.1824536
16080,6079,2021-08-13,2.908123
16081,6081,2021-08-13,3.5916455
16082,6083,2021-08-13,5.4006584
16083,6085,2021-08-13,7.2963462
16084,6087,2021-08-13,7.5510363
16085,6089,2021-08-13,10.4884734
16086,6095,2021-08-13,9.4129655
16087,6097,2021-08-13,2.6499094
16088,6099,2021-08-13,4.9293339
16089,6111,2021-08-13,8.4397885
16241,36000,2021-08-13,7.2728995
16242,36005,2021-08-13,15.7626515
16243,36029,2021-08-13,6.5343967
16244,36047,2021-08-13,8.3396485
16245,36055,2021-08-13,4.6676341
16246,36059,2021-08-13,5.0949525
16247,36061,2021-08-13,4.9563667
16248,36067,2021-08-13,3.5260788
16249,36071,2021-08-13,3.6517257
16250,36081,2021-08-13,11.2661917
16251,36103,2021-08-13,7.5570137
16252,36119,2021-08-13,5.6597667
16374,6000,2021-08-14,7.1272193
16375,6001,2021-08-14,5.543636
16376,6013,2021-08-14,7.4428602
16377,6019,2021-08-14,7.2132175
16378,6029,2021-08-14,11.5471158
16379,6037,2021-08-14,10.5456038
16380,6053,2021-08-14,12.0831933
16381,6059,2021-08-14,7.5895074
16382,6061,2021-08-14,5.7241725
16383,6065,2021-08-14,8.017744
16384,6067,2021-08-14,5.0395656
16385,6071,2021-08-14,8.2409442
16386,6073,2021-08-14,6.908742
16387,6075,2021-08-14,2.9945936
16388,6077,2021-08-14,12.0660564
16389,6079,2021-08-14,1.2348255
16390,6081,2021-08-14,2.9663271
16391,6083,2021-08-14,5.991598
16392,6085,2021-08-14,8.5271133
16393,6087,2021-08-14,7.6832412
16394,6089,2021-08-14,8.4357391
16395,6095,2021-08-14,6.5375898
16396,6097,2021-08-14,2.7699593
16397,6099,2021-08-14,5.1519619
16398,6107,2021-08-14,4.3876104
16399,6111,2021-08-14,7.9471438
16551,36000,2021-08-14,7.566793
16552,36001,2021-08-14,5.2487444
16553,36005,2021-08-14,15.0555239
16554,36029,2021-08-14,7.7037472
16555,36047,2021-08-14,7.3310382
16556,36055,2021-08-14,4.8083066
16557,36059,2021-08-14,5.9210552
16558,36061,2021-08-14,4.2738053
16559,36067,2021-08-14,2.8357852
16560,36071,2021-08-14,3.7050344
16561,36081,2021-08-14,11.6350867
16562,36103,2021-08-14,5.5361332
16563,36119,2021-08-14,7.1152009
16687,6000,2021-08-15,7.2370783
16688,6001,2021-08-15,6.9397656
16689,6013,2021-08-15,7.5401823
16690,6019,2021-08-15,4.9372052
16691,6029,2021-08-15,12.8270412
16692,6037,2021-08-15,9.7146692
16693,6053,2021-08-15,10.0748969
16694,6059,2021-08-15,6.9550858
16695,6061,2021-08-15,6.8968429
16696,6065,2021-08-15,7.9674129
16697,6067,2021-08-15,4.9208078
16698,6071,2021-08-15,7.0929696
16699,6073,2021-08-15,6.5977073
16700,6075,2021-08-15,3.0454945
16701,6077,2021-08-15,9.1274553
16702,6079,2021-08-15,1.3203493
16703,6081,2021-08-15,2.540124
16704,6083,2021-08-15,7.1514793
16705,6085,2021-08-15,7.6591853
16706,6087,2021-08-15,7.9023133
16707,6095,2021-08-15,8.5705302
16708,6097,2021-08-15,2.5431093
16709,6099,2021-08-15,4.8747514
16710,6107,2021-08-15,5.4162609
16711,6111,2021-08-15,9.1041824
16860,36000,2021-08-15,6.3716307
16861,36001,2021-08-15,5.4803718
16862,36005,2021-08-15,13.2148911
16863,36029,2021-08-15,7.1687676
16864,36047,2021-08-15,6.8879501
16865,36055,2021-08-15,6.2923043
16866,36059,2021-08-15,7.3353006
16867,36061,2021-08-15,6.0013615
16868,36063,2021-08-15,10.3942271
16869,36067,2021-08-15,3.4219476
16870,36071,2021-08-15,5.740121
16871,36081,2021-08-15,11.632163
16872,36103,2021-08-15,6.732355
16873,36119,2021-08-15,6.9139499
16999,6000,2021-08-16,7.7752193
17000,6001,2021-08-16,6.2506828
17001,6007,2021-08-16,5.9455151
17002,6013,2021-08-16,8.2985016
17003,6019,2021-08-16,7.1112173
17004,6029,2021-08-16,11.7921204
17005,6037,2021-08-16,9.5549153
17006,6053,2021-08-16,4.7652674
17007,6059,2021-08-16,7.5615139
17008,6061,2021-08-16,8.2919788
17009,6065,2021-08-16,7.0759286
17010,6067,2021-08-16,4.2337915
17011,6071,2021-08-16,8.0127091
17012,6073,2021-08-16,5.9987368
17013,6075,2021-08-16,3.6038717
17014,6077,2021-08-16,8.2755488
17015,6079,2021-08-16,1.3056281
17016,6081,2021-08-16,3.2204495
17017,6083,2021-08-16,6.0572332
17018,6085,2021-08-16,7.328522
17019,6087,2021-08-16,8.1813929
17020,6095,2021-08-16,9.1771428
17021,6097,2021-08-16,2.3668974
17022,6099,2021-08-16,5.2321014
17023,6107,2021-08-16,6.3040974
17024,6111,2021-08-16,9.6285907
17176,36000,2021-08-16,6.1203869
17177,36001,2021-08-16,5.4169576
17178,36005,2021-08-16,11.1173567
17179,36029,2021-08-16,7.3111755
17180,36047,2021-08-16,5.0300898
17181,36055,2021-08-16,6.4745445
17182,36059,2021-08-16,6.6435973
17183,36061,2021-08-16,6.6661622
17184,36063,2021-08-16,8.110628
17185,36067,2021-08-16,4.0918071
17186,36071,2021-08-16,6.7610436
17187,36081,2021-08-16,11.4399334
17188,36103,2021-08-16,6.4844973
17189,36119,2021-08-16,7.0048912
17315,6000,2021-08-17,5.3770782
17316,6001,2021-08-17,7.4154916
17317,6013,2021-08-17,8.5710473
17318,6019,2021-08-17,7.4465551
17319,6029,2021-08-17,8.0631702
17320,6037,2021-08-17,9.1114453
17321,6053,2021-08-17,6.0590655
17322,6059,2021-08-17,8.4712821
17323,6061,2021-08-17,7.0405742
17324,6065,2021-08-17,8.3247327
17325,6067,2021-08-17,4.2429948
17326,6071,2021-08-17,9.2310018
17327,6073,2021-08-17,5.899935
17328,6075,2021-08-17,5.4374058
17329,6077,2021-08-17,9.6386292
17330,6081,2021-08-17,3.9636003
17331,6083,2021-08-17,5.2423751
17332,6085,2021-08-17,5.7710785
17333,6095,2021-08-17,9.0555692
17334,6097,2021-08-17,2.4199766
17335,6099,2021-08-17,8.0819511
17336,6107,2021-08-17,4.8324001
17337,6111,2021-08-17,8.5757029
17486,36000,2021-08-17,5.9033813
17487,36001,2021-08-17,6.8923655
17488,36005,2021-08-17,11.6855103
17489,36029,2021-08-17,7.6617323
17490,36047,2021-08-17,4.5416308
17491,36055,2021-08-17,7.8462315
17492,36059,2021-08-17,6.6412596
17493,36061,2021-08-17,6.8407354
17494,36063,2021-08-17,9.9235302
17495,36067,2021-08-17,4.8486381
17496,36071,2021-08-17,8.7176056
17497,36081,2021-08-17,11.046425
17498,36103,2021-08-17,6.5995822
17499,36119,2021-08-17,6.8028448
17624,6000,2021-08-18,4.8982972
17625,6001,2021-08-18,7.3054263
17626,6007,2021-08-18,3.5060213
17627,6013,2021-08-18,7.0587252
17628,6019,2021-08-18,10.0121699
17629,6029,2021-08-18,7.7200345
17630,6037,2021-08-18,9.3615231
17631,6053,2021-08-18,4.2064073
17632,6059,2021-08-18,8.3526839
17633,6061,2021-08-18,6.3315264
17634,6065,2021-08-18,7.3020482
17635,6067,2021-08-18,4.4008325
17636,6071,2021-08-18,8.8350001
17637,6073,2021-08-18,5.7078375
17638,6075,2021-08-18,7.447633
17639,6077,2021-08-18,9.235932
17640,6081,2021-08-18,4.7518758
17641,6083,2021-08-18,4.9605443
17642,6085,2021-08-18,5.7792347
17643,6095,2021-08-18,10.1313708
17644,6097,2021-08-18,1.5813664
17645,6099,2021-08-18,5.7820289
17646,6107,2021-08-18,3.3535646
17647,6111,2021-08-18,8.6260719
17796,36000,2021-08-18,5.7614984
17797,36001,2021-08-18,6.804324
17798,36005,2021-08-18,11.6618768
17799,36029,2021-08-18,6.2169409
17800,36047,2021-08-18,3.9835602
17801,36055,2021-08-18,7.9100984
17802,36059,2021-08-18,6.7442029
17803,36061,2021-08-18,6.6151964
17804,36063,2021-08-18,8.8319911
17805,36067,2021-08-18,4.6635002
17806,36071,2021-08-18,9.4848007
17807,36081,2021-08-18,11.4009441
17808,36103,2021-08-18,7.5236666
17809,36119,2021-08-18,5.6635609
17933,6000,2021-08-19,4.4408724
17934,6001,2021-08-19,7.1084407
17935,6013,2021-08-19,6.1652596
17936,6019,2021-08-19,10.1828444
17937,6029,2021-08-19,8.2989547
17938,6037,2021-08-19,8.9969145
17939,6053,2021-08-19,4.3609332
17940,6059,2021-08-19,8.1359362
17941,6061,2021-08-19,9.4168083
17942,6065,2021-08-19,7.2195727
17943,6067,2021-08-19,3.066097
17944,6071,2021-08-19,7.2634635
17945,6073,2021-08-19,7.3518709
17946,6075,2021-08-19,7.4006092
17947,6077,2021-08-19,8.6698652
17948,6079,2021-08-19,6.856716
17949,6081,2021-08-19,6.5075167
17950,6083,2021-08-19,5.4427553
17951,6085,2021-08-19,6.4598288
17952,6095,2021-08-19,8.7529352
17953,6097,2021-08-19,2.2853045
17954,6099,2021-08-19,7.4652668
17955,6107,2021-08-19,3.367017
17956,6111,2021-08-19,8.6781614
18106,36000,2021-08-19,5.7623252
18107,36001,2021-08-19,4.9970064
18108,36005,2021-08-19,11.969699
18109,36029,2021-08-19,5.6723518
18110,36047,2021-08-19,2.9352646
18111,36055,2021-08-19,6.5300648
18112,36059,2021-08-19,6.5174331
18113,36061,2021-08-19,6.418815
18114,36067,2021-08-19,4.1719452
18115,36071,2021-08-19,9.4279085
18116,36081,2021-08-19,11.3753175
18117,36103,2021-08-19,9.8470044
18118,36119,2021-08-19,4.8997053
18240,6000,2021-08-20,3.7184533
18241,6001,2021-08-20,7.5759074
18242,6013,2021-08-20,6.7712132
18243,6019,2021-08-20,11.0606378
18244,6029,2021-08-20,7.9649758
18245,6037,2021-08-20,8.9086775
18246,6053,2021-08-20,4.4446707
18247,6059,2021-08-20,9.5846837
18248,6061,2021-08-20,5.6914993
18249,6065,2021-08-20,6.4080164
18250,6067,2021-08-20,2.5028003
18251,6071,2021-08-20,8.239573
18252,6073,2021-08-20,6.8148008
18253,6075,2021-08-20,8.18428
18254,6077,2021-08-20,8.6339562
18255,6079,2021-08-20,8.3219095
18256,6081,2021-08-20,6.9077276
18257,6083,2021-08-20,6.2610784
18258,6085,2021-08-20,6.417627
18259,6095,2021-08-20,7.471938
18260,6097,2021-08-20,2.4055683
18261,6099,2021-08-20,8.5770547
18262,6107,2021-08-20,3.661182
18263,6111,2021-08-20,9.6112448
18417,36000,2021-08-20,5.7804492
18418,36005,2021-08-20,12.4382756
18419,36029,2021-08-20,4.30384
18420,36047,2021-08-20,3.4194178
18421,36055,2021-08-20,6.0566979
18422,36059,2021-08-20,6.9339859
18423,36061,2021-08-20,6.7162292
18424,36063,2021-08-20,10.0591914
18425,36067,2021-08-20,4.3203776
18426,36071,2021-08-20,12.4076648
18427,36081,2021-08-20,10.1081655
18428,36103,2021-08-20,10.4946275
18429,36119,2021-08-20,5.7062087
18552,6000,2021-08-21,4.3275089
18553,6001,2021-08-21,8.3585126
18554,6013,2021-08-21,6.6638208
18555,6019,2021-08-21,10.8064354
18556,6029,2021-08-21,9.2180326
18557,6037,2021-08-21,9.0085164
18558,6053,2021-08-21,2.6379937
18559,6059,2021-08-21,9.0753567
18560,6061,2021-08-21,5.4747937
18561,6065,2021-08-21,6.750172
18562,6067,2021-08-21,3.4534423
18563,6071,2021-08-21,9.2298628
18564,6073,2021-08-21,7.0092821
18565,6075,2021-08-21,8.2685421
18566,6077,2021-08-21,7.4549309
18567,6079,2021-08-21,8.0560692
18568,6081,2021-08-21,5.6491717
18569,6083,2021-08-21,5.9497178
18570,6085,2021-08-21,6.0082528
18571,6095,2021-08-21,7.9953598
18572,6097,2021-08-21,3.5192435
18573,6099,2021-08-21,8.174904
18574,6107,2021-08-21,3.8316113
18575,6111,2021-08-21,10.0755681
18724,36000,2021-08-21,6.2583196
18725,36001,2021-08-21,4.5431751
18726,36005,2021-08-21,14.4946305
18727,36029,2021-08-21,2.9660121
18728,36047,2021-08-21,4.1880406
18729,36055,2021-08-21,8.6242545
18730,36059,2021-08-21,5.4243115
18731,36061,2021-08-21,6.1901025
18732,36067,2021-08-21,3.711882
18733,36071,2021-08-21,11.9479618
18734,36081,2021-08-21,8.8465539
18735,36103,2021-08-21,11.7112257
18736,36119,2021-08-21,5.7777666
18861,6000,2021-08-22,3.9340252
18862,6001,2021-08-22,7.4974933
18863,6013,2021-08-22,6.0731404
18864,6019,2021-08-22,13.3849913
18865,6029,2021-08-22,8.69068
18866,6037,2021-08-22,8.9429882
18867,6053,2021-08-22,5.3805499
18868,6059,2021-08-22,9.5338129
18869,6065,2021-08-22,6.6581189
18870,6067,2021-08-22,4.2099093
18871,6071,2021-08-22,8.6433124
18872,6073,2021-08-22,8.3368846
18873,6075,2021-08-22,7.5839472
18874,6077,2021-08-22,7.0097123
18875,6079,2021-08-22,8.2222184
18876,6081,2021-08-22,6.2451012
18877,6083,2021-08-22,4.6385377
18878,6085,2021-08-22,5.8490541
18879,6095,2021-08-22,6.7671935
18880,6097,2021-08-22,4.2091331
18881,6099,2021-08-22,7.6794946
18882,6107,2021-08-22,5.2702412
18883,6111,2021-08-22,8.6807016
19036,36000,2021-08-22,6.0935288
19037,36001,2021-08-22,5.8383483
19038,36005,2021-08-22,14.9094588
19039,36029,2021-08-22,3.4213565
19040,36047,2021-08-22,4.1431737
19041,36055,2021-08-22,6.5439142
19042,36059,2021-08-22,2.8834372
19043,36061,2021-08-22,3.8376327
19044,36067,2021-08-22,5.5907491
19045,36071,2021-08-22,9.6442743
19046,36081,2021-08-22,8.9805597
19047,36103,2021-08-22,8.8315924
19048,36119,2021-08-22,5.8431422
19174,6000,2021-08-23,3.5249385
19175,6001,2021-08-23,8.0254742
19176,6013,2021-08-23,5.0755536
19177,6019,2021-08-23,11.8603381
19178,6029,2021-08-23,7.6749906
19179,6037,2021-08-23,9.6855565
19180,6053,2021-08-23,5.5269451
19181,6059,2021-08-23,8.695807
19182,6065,2021-08-23,6.3790251
19183,6067,2021-08-23,4.3969224
19184,6071,2021-08-23,7.6270464
19185,6073,2021-08-23,8.5341173
19186,6075,2021-08-23,7.2474652
19187,6077,2021-08-23,6.5169586
19188,6079,2021-08-23,7.9947602
19189,6081,2021-08-23,6.2848849
19190,6083,2021-08-23,4.5111898
19191,6085,2021-08-23,5.614318
19192,6095,2021-08-23,5.6867442
19193,6097,2021-08-23,4.1477686
19194,6099,2021-08-23,9.8795961
19195,6107,2021-08-23,4.1489798
19196,6111,2021-08-23,11.0262621
19350,36000,2021-08-23,5.9286203
19351,36005,2021-08-23,15.6338654
19352,36029,2021-08-23,3.4765819
19353,36047,2021-08-23,4.6748952
19354,36055,2021-08-23,5.5623289
19355,36059,2021-08-23,2.9336276
19356,36061,2021-08-23,4.2450183
19357,36067,2021-08-23,4.558171
19358,36071,2021-08-23,8.355867
19359,36081,2021-08-23,9.389798
19360,36103,2021-08-23,8.8610429
19361,36119,2021-08-23,5.3833029
19488,6000,2021-08-24,3.5630995
19489,6001,2021-08-24,7.251509
19490,6007,2021-08-24,8.2797025
19491,6013,2021-08-24,4.6105364
19492,6019,2021-08-24,13.3529056
19493,6029,2021-08-24,8.0937182
19494,6037,2021-08-24,10.1888158
19495,6053,2021-08-24,6.1999157
19496,6059,2021-08-24,7.3176892
19497,6065,2021-08-24,5.6976941
19498,6067,2021-08-24,5.191668
19499,6071,2021-08-24,6.6523799
19500,6073,2021-08-24,7.9512501
19501,6075,2021-08-24,6.3575303
19502,6077,2021-08-24,6.2821848
19503,6079,2021-08-24,8.961148
19504,6081,2021-08-24,6.1840849
19505,6083,2021-08-24,4.8277637
19506,6085,2021-08-24,5.9969005
19507,6095,2021-08-24,7.9946713
19508,6097,2021-08-24,3.2641674
19509,6099,2021-08-24,10.0309887
19510,6107,2021-08-24,4.8731504
19511,6111,2021-08-24,12.4488381
19664,36000,2021-08-24,5.7651866
19665,36005,2021-08-24,13.5310191
19666,36029,2021-08-24,3.450793
19667,36047,2021-08-24,5.3358866
19668,36055,2021-08-24,4.5071963
19669,36059,2021-08-24,2.426694
19670,36061,2021-08-24,4.0319542
19671,36067,2021-08-24,5.0521306
19672,36071,2021-08-24,6.4024187
19673,36081,2021-08-24,9.9446619
19674,36103,2021-08-24,8.7107803
19675,36119,2021-08-24,4.7884001
19803,6000,2021-08-25,4.0269898
19804,6001,2021-08-25,6.6896315
19805,6007,2021-08-25,7.69004
19806,6013,2021-08-25,4.5207251
19807,6019,2021-08-25,12.0789632
19808,6029,2021-08-25,9.2737781
19809,6037,2021-08-25,10.2024848
19810,6053,2021-08-25,6.7486707
19811,6059,2021-08-25,6.9892772
19812,6065,2021-08-25,6.4349854
19813,6067,2021-08-25,5.0595938
19814,6071,2021-08-25,8.3019392
19815,6073,2021-08-25,9.2009966
19816,6075,2021-08-25,4.1247755
19817,6077,2021-08-25,6.6930541
19818,6079,2021-08-25,7.6663885
19819,6081,2021-08-25,5.9473016
19820,6083,2021-08-25,7.4364946
19821,6085,2021-08-25,6.0514923
19822,6095,2021-08-25,7.9589749
19823,6097,2021-08-25,3.5497111
19824,6099,2021-08-25,13.081435
19825,6107,2021-08-25,5.4957596
19826,6111,2021-08-25,12.537084
19978,36000,2021-08-25,5.8913701
19979,36005,2021-08-25,14.8340643
19980,36029,2021-08-25,3.3943186
19981,36047,2021-08-25,5.6881053
19982,36055,2021-08-25,4.3368886
19983,36059,2021-08-25,2.0395084
19984,36061,2021-08-25,5.3560554
19985,36067,2021-08-25,6.4110473
19986,36071,2021-08-25,8.1017006
19987,36081,2021-08-25,10.2893061
19988,36103,2021-08-25,9.6886428
19989,36119,2021-08-25,6.949132
20116,6000,2021-08-26,4.3780213
20117,6001,2021-08-26,6.915899
20118,6007,2021-08-26,6.8627031
20119,6013,2021-08-26,4.6454132
20120,6019,2021-08-26,12.0020279
20121,6029,2021-08-26,9.6493972
20122,6037,2021-08-26,10.2275599
20123,6053,2021-08-26,8.463254
20124,6059,2021-08-26,7.8455137
20125,6065,2021-08-26,6.5200037
20126,6067,2021-08-26,5.3185107
20127,6071,2021-08-26,8.0631253
20128,6073,2021-08-26,8.479696
20129,6075,2021-08-26,4.3413125
20130,6077,2021-08-26,7.6604346
20131,6079,2021-08-26,5.7905955
20132,6081,2021-08-26,6.6604706
20133,6083,2021-08-26,7.3195049
20134,6085,2021-08-26,5.9228115
20135,6095,2021-08-26,9.2245479
20136,6097,2021-08-26,3.7084345
20137,6099,2021-08-26,9.9982067
20138,6107,2021-08-26,7.0953255
20139,6111,2021-08-26,11.596288
20290,36000,2021-08-26,6.0238063
20291,36005,2021-08-26,14.1367406
20292,36029,2021-08-26,3.932627
20293,36047,2021-08-26,6.3903702
20294,36055,2021-08-26,5.2203591
20295,36059,2021-08-26,2.4499962
20296,36061,2021-08-26,4.5688746
20297,36067,2021-08-26,7.8567111
20298,36071,2021-08-26,8.6648184
20299,36081,2021-08-26,10.9154925
20300,36103,2021-08-26,8.9840062
20301,36119,2021-08-26,6.6164108
20430,6000,2021-08-27,4.7248023
20431,6001,2021-08-27,6.257046
20432,6007,2021-08-27,5.9011445
20433,6013,2021-08-27,4.2435493
20434,6019,2021-08-27,11.2564289
20435,6029,2021-08-27,9.1413991
20436,6037,2021-08-27,10.0491423
20437,6053,2021-08-27,8.6764434
20438,6059,2021-08-27,5.9016347
20439,6065,2021-08-27,7.5008059
